token;freq
iɡoa;1
okɾos;1
swikeɾ;2
leuša;1
xaani;1
peuw;1
emwa;1
aniǩik;1
melʃau;2
dašǩe;1
iklaɾm;2
xɾn;1
blot;22
msja;1
akps;2
ikat;6
kɾjoe;1
ptm;2
manteja;2
ekson;14
ɡɡɡ;6
txjo;4
kmun;1
leid;1
aʝoɡ;1
mkɡɾewi;1
ppjen;1
φb;2
dℓ;1
tankeɾslei;1
kɾesseid;1
ladaɾ;3
kookeɾs;1
mkunɡ;1
tɾeunɡ;1
ἀθῆναι;2
atē;1
μukê;1
atēnē;2
ēnē;1
atēnâ;1
ἀθεονοα;1
ũs;1
αἰθηρ;1
αερα;1
ɡaĩa;1
σεληνη;1
lênê;1
ātīnā;1
آتينا;1
θη;1
taō;1
aˈθi;1
ἰοστεφανοι;1
ἀθᾶναι;1
atâ;1
κλεινὸν;1
ἀστυ;1
nòn;1
τεττιγοφοροι;1
πρωτευουσα;1
λεκανοπεδιο;1
αττικης;1
ksouɾ;1
ɾakas;3
ljaɡ;2
attiko;4
αττικο;1
mετρο;1
isap;2
tjakos;1
attika;1
pantejon;2
kesa;2
epikoos;1
ɾaiskakis;1
ɾaeus;1
attikos;1
sjakos;1
ἀκροπολις;2
ἀθηνῶν;1
ακροπολη;2
αθηνας;2
αθηνων;1
ɾŏs;1
στοα;1
μεɣαρον;1
μεɣαρο;1
ναος;1
bakejon;1
nikjas;1
ljeo;1
anakes;1
anakejon;1
παρθενων;1
tenōn;1
παρθενωνας;1
sekos;1
ttakis;1
αγορα;1
tɾoos;4
stoais;1
εθνικο;1
αρχαιολογικο;1
μουσειο;1
eksaɾʝa;1
stais;1
ftjo;2
eixip;1
takus;1
eson;4
xikas;2
t͡sik;3
tekke;2
καρυατις;1
καρυατιδες;1
καρυες;1
ἐρεχθειον;1
川端;1
康成;1
文芸時代;1
nkankaku;1
新感覚派;1
opos;1
idjos;1
ηιστορια;1
ενος;1
ηλιθιου;1
οπως;1
την;3
αφηγειται;1
ιδιος;1
περιεχομενο;1
ευτυχιας;1
βικτορια;1
κατρη;1
mpoou;1
πεντρο;1
μποουλες;1
likkens;1
foɾold;1
idjoot;1
teld;2
iket;1
ɡboek;1
deɾd;1
kɾekse;4
beɾb;4
àl;1
kanòs;1
bèn;1
xeauks;3
dɾulu;1
lpɡk;1
ɡsus;1
adti;1
αλκμηνη;1
mênê;1
njuam;1
ideon;1
ulisseja;1
oɾak;1
duʃam;1
t͡ʃaowen;3
soja;1
offli;1
ɾjès;2
daum;1
ildwsøi;1
tɾoaɾ;1
ɾewil;1
fxa;6
kswi;2
bøe;1
iö;1
bust;7
itwaɾ;1
bootsi;1
tojan;1
xikjewi;1
bɾuski;1
isat;1
wfot;1
kuǩ;1
iaaf;1
owei;1
boess;1
xawed;3
bɾwikso;1
itaewon;1
twon;6
taʝn;1
mowam;2
kdwa;1
safad;1
ösat;1
snel;2
oski;1
ɡʝşoa;1
kɾakau;1
ufton;1
piin;2
kajus;3
sarju;1
padɾaik;1
odom;1
uɡle;1
bɾaüke;1
sadus;1
klebs;3
ljêm;1
ɡwoʃenɡ;1
stɾjen;1
àm;1
lunweɾɡ;1
ɡɾok;2
ɾwaar;1
stɾaka;1
moɾf;1
oklus;2
apĭ;1
abela;1
pɾă;1
să;2
adju;1
aksu;1
aɡwt;1
akut;1
fō;3
nōk;1
ttʃ;1
dioɾno;1
iǩ;1
ʝïe;1
t͡ʃeɡ;2
ooɾe;1
kàu;1
kɾax;2
amikai;1
xɛ;3
wɔ;2
æi;1
ɥɛ;1
ɥɔ;1
ɛi;1
iɛ;3
ɛa;1
uɔ;1
înain;1
djē;2
wèi;1
oûi;1
în;5
fwèla;1
iʝud;2
faedà;1
mân;1
bɾajes;1
adou;2
kṭun;1
dīwān;1
dês;1
òk;9
ɡwdo;2
nisse;1
inə;1
iŋ;1
uŋ;1
wə;2
tɾɛ;1
ʦi;3
sẽk;1
nkwe;2
ʧiŋk;1
ʧiŋkwe;1
nʦe;1
sjeis;1
sɛt;4
sæp;1
weit;1
øt;1
ɔt;2
nɔβe;1
nɔu;1
nɶf;1
nɶb;1
ʊb;1
nɔ;1
dɛʦ;2
dɛʒ;1
dɛʧi;1
ʣæʦe;1
naiksen;1
iɡwals;2
umans;4
nèiʃen;1
ɾjèɾs;1
damb;1
auti;2
tsã;3
ndɾep;1
ãɾ;1
tã;2
fɾã;1
eɡwa;5
otɾus;1
dï;1
nessà;1
xî;2
meî;1
ɾessà;1
sienķa;1
lwɾ;3
umaus;1
naķim;1
ɾaķon;2
nèt;3
sanm;1
ɡêm;1
ês;2
tadu;1
sõ;1
panê;1
esseɾs;1
neiksen;1
sièn;3
ilos;2
uɡwa;1
kussèn;2
axì;1
ippì;1
umwo;1
spiɾit;1
essè;1
umèn;1
paɡn;1
fɾunt;1
ilt;2
laŭ;1
êtɾes;1
naissent;1
eɡauks;1
dowes;1
axiɾ;3
tôs;1
etɾes;1
nês;1
èɡals;1
tât;3
dɾê;1
bèɾs;1
ôtɾos;1
iɡwais;2
abaeɾ;1
ɾaen;1
iɡwâ;1
dɾîti;1
axî;1
âtɾi;1
fèt;2
eɡal;1
wè;1
unal;1
towos;1
kissent;1
dauns;1
taê;1
dɾeit;1
ount;1
ieus;1
eɡals;1
nàis;2
omes;2
èt;7
eɡåls;1
ķou;3
èst;2
leû;4
leûs;1
dɾeû;2
fɾès;1
kên;1
esên;1
bên;1
utɾos;1
twix;1
uɡwax;1
ëd;2
fɾad;1
naeķw;1
iàe;1
eɡaus;1
touti;2
eɡau;1
pèɾ;1
kouns;1
eɡwals;1
dessan;1
spjeɾt;1
nţe;1
nask;1
ɾaţju;1
nşti;1
nţă;1
faţă;1
tăţii;1
arekso;1
pint;1
àte;2
spì;1
òmi;1
ɡxiu;1
ɡɡʝa;1
nsè;1
pîd;1
ènn;1
foû;1
sèls;2
èl;1
deût;1
ôte;1
naķje;1
sòn;1
ķjenķja;1
ubjeu;1
niel;1
ft͡ʃâ;1
wesp;1
wàɾ;1
bnou;1
wåɾ;2
pèon;1
pekson;1
eʝum;1
eû;1
tiî;2
doiɾ;2
mèt;1
doim;1
bnèt;1
tjèt;1
måssî;1
iôɾd;1
aaɾws;3
soɾʃip;4
lèɾ;1
kânti;2
faķons;1
t͡ʃäel;5
ɾiķões;1
tɾenk;1
pelos;1
ljeuks;2
ett͡ɬin;1
iɡlu;2
aeɾea;1
xewält;1
teɾäu;1
meɾa;2
ttuɾno;2
sselti;1
dejas;1
nâo;1
ediķôes;1
ëdi;1
xuni;1
kasp;1
laeoʝs;1
apoel;4
țe;1
peș;1
poɾl;1
ioab;1
offeɾ;2
ʃaloub;2
ettjen;1
likes;1
meul;2
akajeb;1
itoi;1
mɾak;1
enni;5
adib;1
ruka;1
omeɡ;1
t͡ʃeɾno;1
maş;1
dxako;1
soei;1
tbeje;2
nɡwa;2
plun;2
ɡloks;1
mjeno;1
blweskin;1
pakas;1
lāǩ;3
plēša;1
kɾaʃe;1
dɾesselaus;1
doodi;1
buɾd;2
omoi;1
oxin;1
tiakob;1
poid;3
t͡ʃjewi;1
plē;2
ɡnù;1
appunti;1
saɡxi;2
stɾano;1
mensoɡ;1
satàn;1
umje;1
adpo;1
lfɡ;2
µpa;2
kụul;1
kụl;1
כוחלא;1
ܟܘܚܠܐ;1
kụ;1
ɡw̮;1
𒎎𒋆𒁉𒍣𒁕;1
taeɾi;1
kloekseno;2
djenoi;1
tɾjenoi;1
noil;2
ɾiɾi;1
pooksi;3
isoal;1
antei;1
nadɾi;1
klooksi;2
asilo;1
ɡoodpas;11
mbɡ;4
ekoe;1
eef;1
epjet;1
bjoim;1
δst;2
lute;2
t͡ʃoas;12
măm;1
iulù;1
魚露;1
ttsu;1
t͡set;2
t͡sɡ;1
芥兰;1
lkol;1
ɾübs;1
paʁi;1
siusko;1
aliɡ;1
sead;3
saklai;1
bœuf;3
kɾoissi;1
edouks;3
ɾeiks;1
oben;1
adè;6
etjem;1
aïku;1
sowaɾn;1
mlks;1
dɾò;2
oksì;1
قشتالة;1
aikk;1
mɡkl;1
okl;1
pbo;3
kookl;1
جبل;4
طارق;4
eksempt;1
bfbs;1
newsade;1
imps;3
ulb;1
olefi;1
daub;1
ɾeà;1
eom;1
blenn;2
ɡwmb;3
manwn;3
efil;1
bikuɾ;2
floi;2
þin;3
tniɾ;2
kaup;2
eʝiðaa;1
fxö;8
ɾða;1
fnaɾ;2
ʝsbæɾ;1
liðaɾ;1
leiti;1
ðolt;2
faɾolt;1
ɾikisu;6
pið;6
stɾæ;1
daö;1
dalsbö;1
txöɾ;1
ἰκαρος;1
ἰκαρου;1
eawood;6
aken;21
ppeɾsmi;1
iɾem;1
dxinns;1
xinns;1
ال;2
aḷaṣ;1
عبدالله;1
الحظرد;1
̣aṣa;1
حظر;1
dˤ;1
aʝì;1
tenei;2
kɡak;1
äteɾ;1
etile;1
beault;1
aleno;1
ileno;1
kloeks;1
buteno;18
deʃa;2
αμφu;1
ʿi;1
ɡwnkel;3
emeʃ;1
bldl;3
apob;3
abiail;1
ושתי;1
neik;1
νεῖκος;1
neîkos;1
ἰασων;1
anfi;1
eteo;2
kɾeon;3
аргонавты;1
pmunks;1
paɾam;2
desen;1
balʃam;1
elou;1
newnam;2
esol;1
ppeis;1
fɾeako;1
ɡdinɡ;2
ɾwaks;1
junɡ;1
sɾd;5
tőkes;1
ɾeaud;1
it͡sik;1
iɾiku;1
olaon;1
slik;1
toomas;3
ʝwï;2
blons;1
ゴジラ;1
roiɡ;1
lekja;3
swek;1
swind;1
asames;2
sindw;4
ινδοι;1
naux;1
bxp;8
ɾsf;2
odis;3
satpu;1
ɡpuɾ;4
ɾkand;4
salwaɾ;2
dooɾi;2
biw;1
ɡoomaɾ;1
tiam;2
ttam;1
sakun;2
deodaɾ;1
fbe;3
fdes;1
ɡwad;2
ɡiɾi;1
ɾawn;3
xkamp;1
ubt;2
dpen;1
ksjum;1
ονοματοκλητωρ;1
ονομα;1
κλητωρ;1
pɡal;1
ftil;2
oksas;2
σεισμος;1
bpɾ;2
fjaɾp;2
stake;2
uxeɾ;2
t͡ɬip;1
bɾoom;1
tfɾans;1
seɾɡsäu;2
seɾɡ;1
säu;1
djä;1
ɡɾof;2
opja;6
ɡms;68
newou;2
dbpk;2
fsans;1
ottwei;1
blankeneim;1
pxen;1
xuʝ;1
aiaan;1
ɡbeu;1
oswju;1
nwaed;1
pikes;2
bɾașob;1
ut͡s;1
mkpa;1
imols;1
skaɾf;1
åɾ;1
ddem;1
alet;1
ʃaʝn;1
touʝ;1
lwisin;2
eul;1
ɡios;1
aljanķa;1
feɾni;1
kmaɾt;3
eunɡsou;1
koolaas;1
tweens;1
asaowa;1
t͡ʃax;1
atouɡ;1
kuki;1
kkw;1
wjel;2
pessaro;1
olki;2
dɾikʃamn;1
lbib;1
bxwe;1
spinf;1
st͡ʃäd;1
ɾauti;1
ifke;1
dɾubski;1
ɾönn;3
ɡfus;1
ɡɾat;1
ksjute;2
dbɾu;1
idil;2
ikewaki;1
ʃōin;1
ʝauks;2
pɾaee;1
fowi;2
ʝjouks;1
woosi;1
aɡɾam;1
xawel;1
menè;1
ɡliwi;1
epee;1
saɡieɾ;3
onas;7
amsel;1
oess;1
sieuks;4
xewandaus;1
beɾʝ;1
aɾkja;1
fɾou;6
ɡlix;1
deikson;2
fkf;1
ablo;1
tɾônɡ;1
laib;2
seɾbst;1
siksi;1
ibɾan;1
teɾsbäɾd;1
sanui;1
lakal;1
kakjou;1
băl;1
andl;1
ieɾbi;1
orjo;1
awanɡ;3
xiɡson;1
erin;2
skɾt;1
klɾs;4
tpas;1
kpas;4
pɾewn;1
blaan;2
maonɡ;1
kawit;1
laap;1
sapano;1
lakas;1
aɾaw;1
amian;1
lɾt;2
makati;1
ɡma;1
ieei;1
ɡkil;1
paoai;2
ieaɾslei;1
bukid;1
paano;1
sapma;1
kuko;1
aswanɡ;1
odɡ;1
bpɡ;11
eoɡ;1
olti;1
kkx;5
bdf;3
tsub;2
pxia;1
bnut;1
naam;1
ubp;4
pind;9
fnm;5
kɾooked;4
obea;6
xunka;3
leet;1
ɡoom;1
ieaɾb;1
ɾiket;2
bwod;1
ɡånå;1
xkka;1
nøøɾ;2
ɡånka;1
kben;4
ɾð;3
ɾþ;1
utø;3
ɡtinɡ;1
odels;1
kxo;4
ɡaldø;1
nø;2
flåm;1
ɡåen;1
ɡɾunn;2
tɾinn;2
faɡsko;1
nsb;2
ɾøe;1
þið;1
ɾekss;1
fmo;1
bæk;1
fløɡs;1
xøɾɡ;2
kxæɾs;1
skowen;1
flåk;1
ɡaup;1
daɡsen;1
xæɾɡ;1
oɾjons;1
xøku;1
ɾkees;1
konɡs;8
xoka;1
aɾild;1
nås;1
ɾkil;4
tɾalb;1
ɾå;2
lää;1
poeɡ;3
diski;2
fpe;1
xikows;1
dplus;2
sekamp;1
tbat;1
äma;1
akond;1
muw;2
bõɾ;4
bäike;2
xõ;3
ɡɾiẅ;1
omeks;1
dakon;1
ausk;1
bael;1
bõlɡ;1
päike;1
t͡swald;1
põɾ;1
mait;1
sööt;1
aadu;1
ʝnt;2
talaɾ;1
äɾka;1
kõib;1
maail;1
päe;1
äɾi;1
ɡää;1
ɾaadjo;1
sjoon;1
xikap;1
bäʝ;1
tt͡ɬand;2
ɡɾjas;2
bkm;1
bɾuņo;1
spēki;1
lxs;1
lɡs;1
ɾuks;1
jekšē;1
xās;1
dsī;1
sēša;1
miķe;1
nāl;1
tiskā;1
blikas;1
šī;1
xēka;2
bpils;1
xūɾ;1
ɾfss;1
bāns;1
slī;1
osols;1
pī;3
ɾiis;1
nbd;1
dɾiskais;1
abī;2
seļi;1
dsels;1
seļš;1
sašje;1
ņi;1
kɾī;1
switi;1
tāls;1
dsjes;1
miņas;1
alunāns;1
dɾs;1
ǩaks;1
lše;1
njeks;1
ɾiņa;1
niņš;1
sbē;1
ɾiaɾ;1
siņɡ̧is;1
dukuɾs;1
anekse;1
рэспубліка;1
беларусь;2
республика;1
западная;2
белоруссия;1
украина;1
под;1
гнетом;1
панской;1
польши;1
alaks;1
iaksan;1
axed;1
iakub;1
tkje;1
tsent;1
kbas;2
miɾn;1
sat͡sko;1
paksas;1
nausė;1
leši;2
lakd;1
tɾė;1
kɾwo;2
dbalt;1
tpol;1
lnɡ;5
dksa;2
niškės;1
mšiškės;1
ɾaǩjū;2
luskis;1
šą;1
pūke;1
biǩjū;1
ɡɾike;1
lukšas;1
bɾjū;1
ɾšu;2
bėš;2
ljų;3
į;2
tɾą;1
šjus;1
ɡɾauši;1
ibelaup;1
kank;1
nės;2
loxus;1
ǩjuɾ;2
miške;1
nų;1
tbės;1
ɾškės;1
ɾškė;1
ɡpje;1
sbjes;1
laši;1
sɾju;5
ikų;1
pūs;1
tų;1
alaus;1
niška;1
šal;2
ɾšǩjai;1
šės;1
kauno;1
kɾaš;1
ɾų;1
sabai;1
šmo;1
nišo;1
miǩjus;1
xauskas;1
šiškauskas;1
україна;1
країна;1
ɾikus;1
руси;1
руски;1
kɾewo;1
ɾpwo;1
mesm;3
євромайдан;1
pfp;1
koʃ;1
aeeu;1
як;1
україні;1
з;1
явилася;1
автокефальна;1
церква;1
міжнародний;1
satom;1
pisank;1
pisanka;1
soʃenko;1
tnjan;1
okean;1
dax;1
ɾejas;1
wba;1
монгол;2
улс;1
монголын;1
төр;1
uɾjankai;2
uljas;2
xuu;4
ulaan;4
ieke;1
oolud;1
xjakou;2
ɡiwa;1
kẅ;1
mpp;2
mpɾp;2
дүүргийн;4
иргэний;4
хэргийн;10
анхан;5
шатны;10
шүүх;22
ихаш;2
эрүүгийн;4
эхаш;2
сум;5
дундын;5
захиргааны;2
зхаш;1
сұмын;2
аралық;2
азаматтық;1
қылмыстық;1
әкімшілік;1
істер;1
алғашқы;1
сатылы;1
сот;1
нийслэлийн;4
давж;5
заалдах;5
ихдзш;2
эхдзш;2
аймгийн;4
зхдзш;1
улсын;2
дээд;1
ukaa;1
xakaɾ;1
doɾx;3
akʝa;2
зэвсэгт;1
хүчин;1
эр;1
цэргийн;1
баяр;2
эрчүүдийн;1
ttul;1
mönk;4
t͡ʃinlwm;1
bkan;2
lkʝ;1
dɡad;1
baikeeɾ;1
t͡ʃüi;2
ideɾ;1
oɾkon;3
uws;1
t͡ʃöws;1
ɡöl;1
baeɾii;1
ɡɾiks;1
ɡɾik;2
unko;1
uln;1
mjat;3
ɡdels;1
biamb;1
гэр;2
aɡaan;1
süm;1
saɡtu;1
otɾ;2
мөнхбаярт;1
батсайхан;1
tsaikan;1
ɡwajo;2
st͡ʃaeɾeɾ;2
ɲeem;2
amam;1
ipoa;3
seam;2
köi;1
samuw;1
tatwes;1
fweɾst;1
enlet;1
makas;1
kaasa;2
paiko;2
kt͡ʃi;2
kɾaweɾ;1
opɾap;1
aafp;1
tikwe;1
aɡɾjal;1
fwiɾ;1
xjano;1
البحرين;1
awal;2
maʝɡ;1
ʃī;1
ffad;1
ɡaood;1
samaan;1
kkawk;1
ɾbns;1
ffaiɾ;1
aɾeen;1
بيت;1
القرآن;1
sakʝɾ;1
baaa;1
axam;1
sawt;3
ɡlā;1
baɾda;1
mɾauk;2
dwip;1
aɾaka;3
satɡaon;1
satɡaoon;1
aɾakano;1
mukti;1
sanɡsad;1
oik;1
atul;1
xaʝ;2
ɾakka;1
irawa;7
t͡ʃaul;1
akix;1
at͡ʃiks;1
oɾaons;1
alaol;2
pɾodan;1
bawai;1
fooɾti;1
ɾôs;1
t͡ʃô;2
t͡ʃôm;1
t͡ʃãd;1
banno;1
pouʃ;2
ʃoʝd;1
ɡadʝ;1
obai;1
moʃa;1
ʃaed;1
ekus;1
dakes;1
ɡanx;1
noaka;3
ieed;1
abaa;1
aɾawaks;3
fmt;1
ksof;1
deao;2
atako;2
aɡban;1
ɡbed;1
dxou;1
ɾakou;1
χωριον;1
βοσωνα;1
bukǩik;1
saǩa;1
ɾfsi;2
xiš;2
pš;1
xese;1
sɡɾa;1
među;8
ɡɾǩke;1
bɾǩko;2
oɾuša;1
pesd;1
kbɾsni;1
pɾenx;1
tɾeska;2
duša;1
biak;5
xankae;1
sboɾ;3
niǩko;1
lekko;1
bbɾas;1
bakuf;1
samak;1
diska;1
knin;1
pišil;1
tblau;1
senaweɾ;1
kaš;1
ɾaši;1
oxka;1
safet;1
pušen;1
oɾkes;2
niǩi;1
smɾt;1
dɾša;2
mɾkon;1
blike;1
đen;1
ftb;3
ɾtɾs;3
ptpk;1
obn;1
ntb;4
niǩaɾ;1
sašk;2
puti;2
odto;2
ɡɡon;1
ɾukwo;1
麻裏蘆;1
沙胡重;1
啞陳;1
文杜陵;1
sindʝs;1
sakam;1
olje;1
lawas;1
pakaɾ;2
ppkb;1
ɾbpf;1
lwat;1
aɾf;1
bimp;1
ɾbaf;3
ɾblf;2
ɾbn;3
ɾbaiɾf;3
tddb;1
kkawks;2
alap;2
daeɾa;1
muki;1
itks;2
imanɡ;1
bsp;2
binti;1
kkenam;2
skk;1
lɡ̧a;1
poʃ;1
народно;1
събрание;1
boiko;1
ɾuɡs;1
bske;6
гъдулка;1
гайда;1
кавал;1
тъпан;1
кисело;1
мляко;1
lukanka;1
луканка;1
баница;1
шопска;1
салата;1
лютеница;1
сирене;1
баклаба;1
козунак;1
ɾakja;2
paud;2
ɾjain;1
mououn;3
owaʝ;2
ɡaowa;1
nakou;1
nakam;1
ɾowol;1
senu;7
kɾepus;1
ubɾun;1
bɾuwan;1
ɡanwa;1
kanku;1
makam;1
niun;1
pmt;1
ikem;1
niaka;1
bian;4
dɾunɡ;3
nɡawanɡ;4
booɡle;2
bootan;1
bɾouk;1
dsonɡ;2
dwaɾs;2
tɾonɡsa;2
swn;2
dson;5
ɡkaɡ;3
saaɾk;3
nkaɡs;1
xewoɡs;2
xewoɡ;1
t͡ʃiwoɡ;1
ɡkaɡs;1
ɡkaɾ;1
tsanɡ;2
takin;2
nɡwl;1
lakanɡ;1
ɡdɾa;1
linɡm;1
t͡ʃiwanɡ;1
kɾed;1
omeno;1
ɡt͡ɬd;3
中國;1
中国;1
ελ;1
みんな;1
닷컴;1
срб;1
рф;2
台灣;2
asns;1
aft͡ɬd;1
fɾeaɾ;1
łw;1
isep;1
aeeks;1
μινως;2
nôs;1
ksantjo;2
kalis;1
deksi;1
tɾaki;1
skjeɾ;3
apx;1
bēɾ;1
tĕm;1
pŭs;1
swood;3
ediķões;1
oɾas;1
kª;1
ἀφοριζειν;1
ekswʝɡ;1
tful;3
dissent;3
kjoal;4
sklk;12
eɡfɾ;5
kjek;5
tɾabɾon;6
bpleu;5
noem;2
abbɾ;2
kddp;1
tɾeksed;1
ifos;1
ɡfɾ;1
θωραξ;1
bɾjoes;1
ɾabɾon;2
t͡ʃjal;2
oδ;1
kkb;3
moɾl;1
t͡ɬoi;1
psoas;2
mjoen;1
atɾjal;2
pɾesis;1
noik;1
isuɾ;1
tt͡ʃild;1
dewils;1
ɡtbks;2
lete;1
olom;1
psia;3
kaani;1
ɾjenkuɾ;1
leʃ;3
iksb;2
iksk;2
seano;1
dɾüü;1
et͡ʃoinɡ;2
blii;1
ftk;5
fɾüe;2
fewe;2
tttbbb;1
dips;4
woodbi;4
ʝkeʃ;2
weeps;2
miː;1
newbi;1
wootton;3
bkɡ;28
kɾoti;1
tpɾi;1
löwens;2
mdɾ;2
ɾmp;1
fɾol;1
fikso;1
lunnɡ;1
toanti;12
bloa;1
pɾed;10
apeas;1
dben;1
kɾeb;2
pɾooɾ;1
nmol;1
ifɡ;1
sjeks;2
aat;2
pmns;2
leōn;1
παρδος;1
pɾ̣;1
dāku;1
eland;1
dwikeɾs;1
mmol;9
dpn;1
umal;1
t͡ɬàn;1
wkmk;1
nbe;1
bsie;1
aeii;1
knap;1
kaow;1
apʝs;1
tinwald;1
aiiti;1
aïti;2
dɡpk;1
aswei;3
kaï;2
abaeis;1
tɾowi;2
mnf;4
aiti;10
einl;2
unxust;1
xlp;2
xdf;13
fdx;2
xkf;3
todi;1
nmp;1
nsw;1
xisk;1
dbɾook;1
mial;1
doʃ;1
xsl;2
ʃaʃa;1
afɾooɾjen;1
akkee;3
aʃam;2
pld;4
boʝo;1
pɾandi;1
ottt;1
ɾnn;1
edees;1
panki;2
ttê;2
təˈ;1
ɪɡoʊ;1
banwa;1
pjawa;1
ɾikins;1
pewel;2
bissessaɾ;2
kenk;1
ttdf;2
sjew;1
aɡoɾ;1
dɡw;2
ttse;1
awadʝ;1
biʃam;1
mtest;3
utt;1
elā;2
dɾamno;1
τραχυς;1
djate;3
t͡ʃeal;2
keat;1
aɾite;5
ɾoʝoi;2
kɾjoa;2
stɾô;1
πραξεις;2
ἀποστολων;2
kseis;2
lōn;1
jou;4
dajoi;2
mînîm;1
πετρος;1
πετρα;2
kuwl;1
axaw;7
paiu;6
imiks;1
aselwa;5
iɡwalte;2
kmool;1
ksute;1
okswi;1
kwinte;1
atewan;1
sunte;1
udn;1
uɡb;1
olk;1
fdɾ;8
kdes;1
pnk;10
seeinɡ;1
ut͡ɬa;1
akulwa;1
kinte;3
xwaiwa;1
moje;1
alte;3
ɡwalte;1
γνωσις;1
teɾead;3
mmsk;23
smsk;7
openwa;1
unwi;1
wdp;5
wt͡ɬs;3
wtp;2
wml;2
wsp;1
wtai;1
wmls;1
wbmp;1
wkss;1
nse;11
saxem;1
satnab;1
weee;1
smom;1
lkko;1
aakws;1
booɾi;1
niiɾi;5
otd;1
lmus;1
lmu;1
lkinn;1
spit;2
ɡrl;1
tið;6
kukl;42
sikuɾ;3
smekk;7
afɾam;2
snaɾl;3
ɾaðs;2
ɾað;2
dpo;6
lfo;4
bɾös;1
eʝiðaei;1
sxon;7
dwoɾ;1
fði;1
taðaki;1
satb;2
isado;1
ɡwðs;1
ksset;1
moods;1
slab;1
ttins;1
t͡ɬik;2
slant;10
abbiss;1
bɾjam;1
t͡senaɾ;1
oɡɡi;1
wnou;1
ifpi;3
abee;1
smissen;4
skeat;3
ɡoɾbi;1
eksaust;1
siɡswoɾ;7
ɡwɾb;1
sbei;3
moeil;1
okseɾ;1
ɡaɾdam;1
pwnk;1
tteɾeaɾt;3
ɡɾeenou;1
teɾted;1
lindwɾst;1
knak;3
fnak;6
msweeɾ;2
fluke;2
t͡sakat;1
teku;2
lukan;1
t͡ʃili;1
swadi;2
piwe;1
fpo;1
bøɾns;1
oblak;3
iuli;1
waɾwɾst;1
t͡ʃaɾb;1
beɾlak;1
dxewood;1
daɾb;1
aeɾjal;1
mwet;1
msilenni;1
ɡxelt;1
amâ;1
ṡo;1
łkjewski;1
enķ;1
asikis;1
iɾwe;1
lukes;2
also;2
liņa;1
bakai;1
bojel;4
ossan;1
openɾk;1
sdl;2
musl;1
sdb;1
umount;1
ɾksaɾt;1
iâ;2
حمص;1
الأندلس;1
jul;1
afls;1
kɾeeis;2
sfdk;1
akdk;2
oxd;2
tjao;1
bboe;2
mboed;2
k̄ʝ̄;2
nelt;3
tkit;1
āla;1
t͡ɬex;1
salween;8
utta;2
ɾakand;2
ɡtanɡ;1
ɡtok;1
आलय;1
سلسلہ;1
کوہ;1
ہمالیہ;1
喜马拉雅;1
山脉;2
喜馬拉雅;1
ksǐ;1
mǎ;3
iǎ;1
ʃān;1
mài;1
blanɡ;1
lǎnɡ;2
fēnɡ;3
bᵊ;1
ɾᵻst;2
ˈiː;1
ɡlanɡ;1
珠穆朗玛峰;1
珠穆朗瑪峰;1
ʃènɡ;1
mǔ;1
聖母峰;1
圣母峰;1
ɡbuk;7
kɾakaweɾ;6
dsos;1
kanɡs;2
xweɾɡ;1
dölf;1
ɾeist;1
nawanɡ;1
lanɡsanɡ;1
lonɡsanɡ;1
skjed;1
ἡλιος;3
ʝeaɡ;1
ttjaɾ;1
ffna;2
ltte;3
xbp;2
maawe;1
nuwa;2
udawa;1
unp;2
smes;1
τυποι;2
θεολογιας;1
τινες;1
εἶεν;1
kaeɾens;1
kaeɾo;1
علم;1
الكلم;1
tnaɾ;1
ἡσιοδος;1
ēsjŏ;1
dŏs;1
ησιοδος;1
μεγαλαι;1
εοιαι;1
ideos;1
μεγαλα;1
εργα;1
mtfa;6
bdak;2
denköɾ;1
fmn;6
nklks;1
bkkd;1
oopo;3
pef;4
kt͡ɬa;1
ksf;3
koobs;1
πɡ;1
πb;1
当て字;1
ofu;1
お風呂;1
世話;1
王仁;1
へ;2
は;1
助詞;1
新字体;1
者;1
社;1
車;1
せいこう;1
成功;1
製鋼;1
性交;1
独;1
仏;1
英;1
ʃiken;1
xlpt;1
ɡwnkan;1
obeɾo;1
oxal;3
baule;1
גאומטריה;1
מונחים;1
ἰσοπλευρον;1
σκελη;1
σκαληνος;1
oblikwan;3
eksins;8
δa;1
ℝn;1
rkuɾ;6
nikk;8
rku;2
öɾu;1
satt;3
næ;1
ɾið;1
iþ;1
læk;1
dɾek;3
með;2
ekki;3
fið;1
amæ;1
stuð;2
þad;1
eɾða;1
musik;1
ftxi;1
ɡlæ;1
dið;2
iʝuɾ;1
skum;2
χρωμα;1
τος;2
σωμα;1
sofi;2
isene;1
stɾuɾte;1
senp;42
mɡn;3
ffold;4
iα;8
iswi;1
txak;5
ploteno;1
pbɾuʃ;1
ttiks;1
ieast;2
kleus;2
rô;1
kkkunst;1
xieuks;1
dtaweɾ;1
eiɡtbed;1
ttnin;1
ɡolm;1
daɾolm;1
aɡ̆a;1
ɾwos;1
kɾwesen;1
oeil;3
tulp;1
loens;2
συμπτωμα;1
ɲons;1
tpal;4
nēs;1
ἀναμνηστικος;1
dusse;1
sikʝs;1
baṇa;1
oṃ;1
lakṣ;1
tt͡ʃek;1
ποταμος;1
emea;1
ddk;1
pmnn;1
bfɾe;3
ksoi;5
ἀρτηρια;1
